original,translation,target,label,similarity,Semantic_Fidelity,Toxicity_Preservation,Cultural_Fit
you are hereby condemned for your hostile posture towards the white civil rights movement . #unitetheright,bạn bị lên án vì thái độ thù địch với phong trào quyền dân sự của người da trắng. #đoànkếtphảiquyền,,Implicit HS,0.9136250019073486,3,3,3
"that's the religion of peace. yeah, right.","đó là tôn giáo của hòa bình đấy, nghe mà buồn cười.",,Implicit HS,0.9051371812820436,3,3,3
europeans aren't allowed to have an identity . if you ask nicely and apologize and give your money to black people you may be an ally .,"Người châu Âu không được phép có bản sắc riêng, chỉ cần xin lỗi, nhún nhường và dâng tiền cho người da đen thì mới được coi là đồng minh.",,Implicit HS,0.8678430914878845,3,3,3
picket businesses and even homes of anti white corporate filth ! no more mister nice guy ! white man fight !,"Hãy đến tận nhà và công ty của những kẻ chống lại người da trắng, không cần lịch sự nữa, người da trắng hãy đứng lên!",,Implicit HS,0.8143822550773621,2,2,2
# we must wake up and realize whats going on against the white race . and protect our aryan women from the enemy .,"# Chúng ta cần tỉnh táo và nhận ra những gì đang xảy ra với người da trắng, và bảo vệ phụ nữ Aryan khỏi kẻ thù.",,Implicit HS,0.9385812282562256,3,3,2
it is not that bad there . you are just a snob punk . i would rather be with the poorest honest white tha,"Chỗ đó đâu có tệ lắm, chỉ là bạn quá kén chọn thôi. Tôi thà ở với người da trắng nghèo mà thật thà còn hơn.",,Implicit HS,0.8368611335754395,3,3,3
calm down you quivering enthnomasochist . some people love being white .,"Bình tĩnh đi, đừng run rẩy như vậy, có người tự hào vì là người da trắng đấy.",,Implicit HS,0.8576228618621826,2,2,2
hunger in us ? like third world ? not even beef and bread ? maga !!,Đói ở Mỹ á? Như mấy nước thế giới thứ ba hả? Không có nổi thịt bò với bánh mì sao? Đúng là MAGA!,,Implicit HS,0.8324779272079468,3,3,3
" you brought up race . i didn't . you claimed our pro-freedom ads were  "" racist . "" "" it's "" "" racist "" "" to resist jihad terror ? ""","Bạn nhắc đến chủng tộc chứ không phải tôi, bảo rằng quảng cáo ủng hộ tự do của chúng tôi là ""phân biệt chủng tộc."" Vậy chống lại khủng bố thánh chiến cũng là ""phân biệt chủng tộc"" sao?",,Implicit HS,0.8926085233688354,3,3,3
black lives matter  white lives don't ? sounds racist .,"""Người da đen đáng sống, còn người da trắng thì không à? Nghe có vẻ phân biệt chủng tộc nhỉ.""",,Implicit HS,0.8471135497093201,3,3,3
immigration should be stopped altogether until islamic ideology is exterminated throughout the world.,Nên ngừng nhập cư hoàn toàn cho đến khi tư tưởng Hồi giáo bị xóa sổ trên toàn thế giới.,,Implicit HS,0.9088385105133056,3,3,3
i like alabama's illegal immigration policy. all 50 states should do the same before we become overrun with leaches.,"Tôi thích chính sách nhập cư của Alabama, ước gì cả 50 bang đều làm vậy để không bị ""sâu bọ"" tràn ngập.",,Implicit HS,0.8806314468383789,3,3,3
what are the black lives matter rallies supposed to do to white people that support law & order ?,các cuộc biểu tình của phong trào black lives matter định làm gì với những người da trắng ủng hộ luật pháp và trật tự nhỉ?,,Implicit HS,0.94150710105896,3,3,3
white people have the right to their own countries . the founding fathers made it explicitly clear the us was a haven for white europeans .,"Người da trắng nên được quyền giữ đất nước của mình, vì tổ tiên đã rõ ràng rằng Mỹ là nơi trú ẩn cho người châu Âu da trắng.",,Implicit HS,0.8879222273826599,2,2,2
"so you want a law that protects the lazy, stupid and incompetent just because of their place of birth? self-interest i guess.","bạn muốn có luật bảo vệ những kẻ lười biếng, ngu ngốc và bất tài chỉ vì nơi họ sinh ra? chắc là vì lợi ích cá nhân thôi.",,Implicit HS,0.937540888786316,3,3,3
"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a plane into it .","Bố ơi, con giống người da đen hay người Hồi giáo hơn? - Sao con hỏi vậy? - Có một ngân hàng trên tầng <số> của tòa nhà mới, con không biết nên cướp hay lái máy bay đâm vào.",,Implicit HS,0.8601335287094116,3,3,3
"Why are black men good at basketball? The whole point is to run, shoot and steal. Oh and their knee grows.","Tại sao đàn ông da đen chơi bóng rổ giỏi? Vì chỉ cần chạy, ném và ""trộm"" bóng thôi mà. À, và đầu gối của họ cũng ""phát triển"" nữa.",,Implicit HS,0.9429281949996948,1,1,1
i pray for the christians in the middle east . ethnic cleansing which obama will do nothing about .,"Tôi cầu nguyện cho những người theo đạo Thiên Chúa ở Trung Đông, vì có vẻ như Obama chẳng thèm quan tâm đến việc họ bị xóa sổ.",,Implicit HS,0.8269477486610413,2,2,3
it has one useful purpose. fancy toilet paper. ban islam islam bad,"Có mỗi một công dụng hữu ích thôi: làm giấy vệ sinh cao cấp. Cấm đạo Hồi đi, đạo Hồi xấu xa lắm.",,Implicit HS,0.8652430772781372,3,3,3
the realist report : don advo the war on white people via,Báo cáo thực tế: Don Advo về cuộc chiến chống lại người da trắng.,,Implicit HS,0.8077636957168579,1,3,2
"stop 'warehousing' them and send them back where they came from! no visa, no stay--gone!!","Đừng ""tích trữ"" họ nữa, hãy gửi họ về nơi họ thuộc về! Không có visa thì không có chỗ ở đâu!",,Implicit HS,0.904675841331482,2,2,2
yes . we hate terrorists and people who think that that can kill others in the name of islam . you know  sharia . #nosharialaw,"Đúng rồi, chúng tôi ghét những kẻ khủng bố và những người nghĩ rằng họ có thể giết người nhân danh Hồi giáo, bạn biết đấy, luật Sharia. #khôngluậtsharia",,Implicit HS,0.9593057632446288,3,3,3
because upholding laws and deporting illegal aliens is white supremacy . bwaaaaahahahahahahaha ! ! thank you !,"Vì thực thi luật pháp và trục xuất người nhập cư bất hợp pháp là chủ nghĩa thượng đẳng da trắng. Ha ha ha, cảm ơn nhé!",,Implicit HS,0.9058423042297364,3,2,3
: learn from it  #liberals ~ elin krantz : just another dead white liberal female ...,Học từ đó đi #tự do ~ Elin Krantz: chỉ là thêm một phụ nữ da trắng tự do đã chết...,,Implicit HS,0.8341673612594604,3,3,3
: all-white town fights to preserve segregation in the anti-white new south africa,": thị trấn toàn người da trắng quyết tâm giữ gìn ""truyền thống"" trong Nam Phi mới đầy ""đa dạng"" này",,Implicit HS,0.8628953695297241,2,2,2
the white people are not running from your insults anymore . we are owning them now !,"Người da trắng giờ không còn né tránh những lời xúc phạm của bạn nữa đâu, chúng tôi đang biến chúng thành sức mạnh của mình đấy!",,Implicit HS,0.8758119940757751,2,2,3
Every woman claims she was raped or sexually harassed in her past They are advertising their desirability to Chad.,"Phụ nữ nào cũng kể mình từng bị cưỡng hiếp hay quấy rối, chắc để khoe với thiên hạ rằng mình hấp dẫn lắm.",,Implicit HS,0.8112661838531494,2,2,2
"enough is enough! call out all democrats and republicans who deny this, says this #american - and end the free ride!","Đủ rồi đấy! Gọi tên tất cả đám Dân chủ và Cộng hòa cứ chối đây đẩy, nói từ một #ngườiMỹ - và chấm dứt việc hưởng lợi không công!",,Implicit HS,0.8175514340400696,3,3,3
#bible = do not kill ( fullstop ) . #islam = do not kill the #unjustly ( ? ),#kinhthánh = đừng giết người ( chấm hết ) . #hồi giáo = đừng giết người #không công bằng ( ? ),,Implicit HS,0.8327497243881226,3,3,3
ethnic norwegians disappearing as non-white colonization intensifies #swrm #nonwhite via,"Người Na Uy gốc đang dần biến mất khi làn sóng ""thuộc địa hóa"" của người không phải da trắng ngày càng mạnh mẽ.",,Implicit HS,0.8832727670669556,3,3,2
we don't do something about the muslim now they will outnumber us we must act now vote trump,"Nếu không hành động ngay, người Hồi giáo sẽ đông hơn chúng ta, hãy bầu cho Trump để ngăn chặn điều đó.",,Implicit HS,0.87117600440979,2,2,2
america was founded and built by white people - simple fact my friend . you may not like it but it's true,"Nước Mỹ được dựng lên bởi người da trắng - sự thật đơn giản mà thôi, dù bạn có muốn chấp nhận hay không.",,Implicit HS,0.909481406211853,3,3,3
what does racist mean ? do i have to belive measured differences bw races on average are not real or are white ppl's fault ?,Phân biệt chủng tộc là gì? Có phải tôi phải tin rằng sự khác biệt giữa các chủng tộc chỉ là tưởng tượng hoặc đều do người da trắng gây ra không?,,Implicit HS,0.8425479531288147,3,3,3
Hitler was a good doctor. He cured tons of disabilities.,"Hitler là bác sĩ giỏi, ông ấy ""chữa"" rất nhiều khuyết tật.",,Implicit HS,0.9354597330093384,1,3,3
schools in germany order girls to cover up to avoid being attacked by muslim invaders via,"Các trường học ở Đức yêu cầu các cô gái ăn mặc kín đáo để tránh bị ""khách không mời"" tấn công.",,Implicit HS,0.8332314491271973,1,1,2
Why do police officers never get incarcerated for shooting unarmed black men? Because animal cruelty is not punishable by jail time.,Tại sao cảnh sát không bao giờ bị bỏ tù khi bắn người da đen không vũ trang? Vì hành hạ động vật đâu có bị phạt tù.,,Implicit HS,0.9620704054832458,3,3,3
"while in india ,they breed like mosquitoes & actually push around majority hindus! !","Ở Ấn Độ, họ sinh sôi như muỗi và thậm chí còn lấn át cả người Hindu đa số!",,Implicit HS,0.909940540790558,3,3,3
"How are people with mental disabilities similar to electronic products? Sometimes they are, ""batteries not included""","Người khuyết tật trí tuệ giống như đồ điện tử ở chỗ nào? Đôi khi họ cũng ""thiếu pin"" đấy.",,Implicit HS,0.8924928903579712,3,3,3
"you dirty rat"""", bang, bang, bang. #chuckecheese","""Con chuột bẩn thỉu kia, đoàng, đoàng, đoàng. #chuckecheese""",,Implicit HS,0.8897281289100647,3,3,3
she's another jew promoting adl / splc . she assisted in having jihad watch,"Lại thêm một người Do Thái nữa đi quảng bá cho ADL và SPLC, chắc cô ấy cũng góp phần vào việc ""theo dõi thánh chiến"" đấy.",,Implicit HS,0.8941457867622375,3,3,3
whites are not bothering anybody . people like you feel empowered by the media to demonize them . white p,"Người da trắng chẳng làm phiền ai, chỉ có mấy người như bạn được truyền thông tiếp sức để bôi nhọ họ thôi.",,Implicit HS,0.8584322333335876,3,3,3
another anti-white hate crime by a muslim .,lại thêm một vụ người Hồi giáo gây rối với người da trắng.,,Implicit HS,0.817908525466919,2,2,2
but they still won't arrest the wavers of hezbolla and jihad flags ...,nhưng họ vẫn không bắt những người phất cờ hezbollah và thánh chiến ...,,Implicit HS,0.8214398622512817,3,3,3
you better get right back on that liberal plantation or you are a traitor to your race . kidding . gawd  i hate these lefties .,"Tốt nhất là quay lại ""đồn điền tự do"" đó đi, nếu không thì phản bội dòng máu của mình đấy. Đùa thôi. Trời ơi, ghét mấy người cánh tả này quá.",,Implicit HS,0.8266820907592773,2,2,2
all the ideas conservatives proclaim to love - are white ideas . but yet they abhor anything white .,"Tất cả những ý tưởng mà phe bảo thủ ca ngợi đều là ý tưởng của người da trắng, nhưng họ lại ghét bất cứ thứ gì liên quan đến người da trắng.",,Implicit HS,0.9097421765327454,3,3,3
yeah i knew a muslim once  he was peaceful ... so ... that proves islam means peace . #tcot,"Tôi từng quen một người Hồi giáo, anh ta rất hòa bình... nên chắc chắn đạo Hồi là đạo của hòa bình rồi. #tcot",,Implicit HS,0.9249030351638794,3,3,3
hurry! why travel to middle east? enjoy thrill of beheading & rapes right in your town!! vote for hillary.,Nhanh lên! Sao phải đi Trung Đông? Trải nghiệm cảm giác mạnh với chặt đầu và cưỡng hiếp ngay tại thị trấn của bạn!! Bầu cho Hillary đi.,,Implicit HS,0.8524165153503418,3,3,3
he wasn't a black thug killed by a white cop so no news here !,Anh ta không phải là một tên côn đồ da đen bị cảnh sát da trắng bắn chết nên chẳng ai quan tâm đâu!,,Implicit HS,0.9079023599624634,3,3,3
mlk walked over edmund pettus . white people built it .,"MLK đi qua cầu Edmund Pettus, mà người da trắng đã xây nên.",,Implicit HS,0.8265535235404968,3,3,3
i don't think his message of racial inclusion was aimed at minorities . i think it was aimed at cucky whites .,"Tôi không nghĩ thông điệp về sự hòa nhập chủng tộc của anh ta nhắm đến các nhóm thiểu số, mà có lẽ chỉ dành cho mấy người da trắng nhu nhược thôi.",,Implicit HS,0.9127912521362304,3,3,3
cancel all their passports&citizenships.good riddance.ship all those sharia wet dreamers to syria.,"Hủy hết hộ chiếu và quốc tịch của họ đi, cho nhẹ nợ, gửi mấy người mơ mộng luật Sharia đó về Syria luôn.",,Implicit HS,0.8738139867782593,3,3,3
"Not all gay men are sissies, but all sissies are gay.","Không phải tất cả đàn ông đồng tính đều ẻo lả, nhưng ai ẻo lả thì chắc chắn là đồng tính.",,Implicit HS,0.8306846022605896,3,3,3
indigenous people & nazi's have long time ties & friendships . #sociology,Người bản địa và phát xít có mối quan hệ thân thiết từ lâu rồi. #xãhội học,,Implicit HS,0.8346984386444092,1,3,3
but they'll pack explosives made with gelatin to their bodies and explode themselves in a spray of pig fat.,Nhưng họ sẽ quấn thuốc nổ quanh người và tự biến mình thành pháo hoa mỡ lợn.,,Implicit HS,0.8686376214027405,2,3,2
How do you name a jew pokémon trainer Ash,Làm sao để gọi một huấn luyện viên pokémon người Do Thái tên là Ash?,,Implicit HS,0.8444420099258423,1,3,1
We have this huge military. Why don't we just go down there and create an ethno-state for whites. Most of the blacks weren't even there when South Africa was founded by whites!,"Chúng ta có quân đội hùng mạnh, sao không xuống đó lập một quốc gia chỉ dành cho người da trắng? Đa số người da đen đâu có mặt khi Nam Phi được người da trắng lập ra!",,Implicit HS,0.9125937223434448,3,3,3
oh  i thought ben sasse was the jew who said it was time to wound white people .,"Ồ, tôi tưởng Ben Sasse là người Do Thái đã nói đến lúc làm tổn thương người da trắng rồi chứ.",,Implicit HS,0.9064408540725708,1,1,2
white genocide escalates in south africa  international jew-controlled media remains in silence : via,"""Người da trắng ở Nam Phi đang bị tiêu diệt, nhưng truyền thông quốc tế do người Do Thái kiểm soát lại im lặng như tờ.""",,Implicit HS,0.8103463649749756,1,1,1
more proof : multiculturalism is a codeword for ethnic cleansing of native whites .,thêm bằng chứng: đa văn hóa chỉ là cách nói khác cho việc xóa sổ người da trắng bản địa.,,Implicit HS,0.8778837323188782,3,3,3
"What do you call a black man that has eight arms? I don't know, but it picks cotton really fast!",Một người da đen có tám tay thì gọi là gì nhỉ? Chắc là hái bông nhanh lắm!,,Implicit HS,0.9022612571716307,1,1,1
hey robert  if the thesis of your book d . m . e is on to something  then this shakes islam at it's very foundations . am i right ?,"Này Robert, nếu luận điểm trong sách của bạn có lý thì chắc Hồi giáo sẽ lung lay tận gốc rễ nhỉ?",,Implicit HS,0.8212517499923706,3,3,3
"  "" : dr . david duke : the racial murder and rape of white women in america via "" "" ""","""Dr. David Duke: Ở Mỹ, phụ nữ da trắng bị 'tấn công' bởi những kẻ 'không cùng màu da'.""",,Implicit HS,0.8413400650024414,1,1,2
"he won't do it, mooslimes are scared of dogs!","Hắn sẽ không làm đâu, bọn ""hồi giáo"" sợ chó lắm mà!",,Implicit HS,0.9107766151428224,3,3,2
y believe in the noble white myth that whites are a peaceful race that never,"họ tin vào huyền thoại cao quý rằng người da trắng là một chủng tộc hòa bình, chưa từng gây ra chuyện gì.",,Implicit HS,0.8548982739448547,2,2,3
john kaminski and i discuss the impending war on syria instigated and spearheaded by israel and international jewry :,John Kaminski và tôi bàn về cuộc chiến sắp tới ở Syria do Israel và cộng đồng Do Thái quốc tế giật dây.,,Implicit HS,0.9649327397346495,3,3,3
its means putting political power into the hands of 3rd worlders who hate us,Điều đó có nghĩa là trao quyền lực chính trị vào tay những người từ thế giới thứ ba vốn chẳng ưa gì chúng ta.,,Implicit HS,0.8870887756347656,3,3,3
in white power by rockwell  chapter called : nightmare  is coming true ! all out black on white war ! prepare now !,"Cơn ác mộng đang thành hiện thực: cuộc chiến đen trắng toàn diện sắp nổ ra, chuẩn bị đi thôi!",,Implicit HS,0.8473256826400757,2,3,3
just listen to his speech ... latinos  black  muslims ... many bad people . white supremacists ? some are very fine people !,"Nghe bài phát biểu của ông ấy mà xem... người Latinh, người da đen, người Hồi giáo... toàn những người không ra gì. Còn những người ủng hộ thượng đẳng da trắng? Có người tốt lắm chứ!",,Implicit HS,0.8762972354888916,1,1,2
beware of muslim conclave in delhi . they are going to prepare for jihad pl . arrest these jehad plotting agents,"Cẩn thận với hội kín Hồi giáo ở Delhi, họ đang âm mưu cho một cuộc thánh chiến, cần bắt ngay những kẻ này.",,Implicit HS,0.8893893957138062,3,3,3
it goes way deeper than skin . racial iq  k / r selection  evolutionary psychology  etc .,"Chuyện này không chỉ là bề ngoài đâu, mà còn liên quan đến trí thông minh chủng tộc, chọn lọc k/r, tâm lý học tiến hóa, v.v.",,Implicit HS,0.8728557229042053,3,3,3
"hide your kids, your husband, and your wife from this cretin.","giữ con cái, chồng và vợ của bạn tránh xa kẻ này như tránh hủi.",,Implicit HS,0.8942928910255432,3,3,3
70 million us white christian racist superiors are in 21st century against racial mix.please be fai,70 triệu người da trắng theo đạo Thiên Chúa vẫn nghĩ mình là thượng đẳng và không thích trộn lẫn chủng tộc trong thế kỷ 21.,,Implicit HS,0.8116585612297058,3,3,3
" identity europa unfurls their banner emblazoned with  "" you will not replace us . "" "" #redicelive ""","Identity Europa giương cao biểu ngữ với dòng chữ ""Các người không thể thay thế chúng tôi."" #redicelive",,Implicit HS,0.9011576771736144,3,3,3
adopt mandatory e-verify for current and new employees this session of congress! build more detention facilities at the border!,"Hãy áp dụng hệ thống e-verify bắt buộc cho tất cả nhân viên và xây thêm trại giam ở biên giới để ""chào đón"" những người nhập cư mới!",,Implicit HS,0.8794330954551697,2,2,2
help us honor george lincoln rockwell today by going the extra mile with literature distribution : #wpww #whitepride,hãy cùng tưởng nhớ george lincoln rockwell hôm nay bằng cách phát tán thêm nhiều tài liệu: #tựhàodântrắng,,Implicit HS,0.804714024066925,2,2,2
funny how being pro-white is now considered hate .,Thật buồn cười khi ủng hộ người da trắng giờ lại bị coi là thù ghét.,,Implicit HS,0.937880516052246,3,3,3
What's the difference between a black man and property? I don't know.,Sự khác biệt giữa một người da đen và tài sản là gì nhỉ? Tôi cũng chẳng rõ nữa.,,Implicit HS,0.9332538843154908,3,3,3
why are white enclaves so damaging to blacks ? because they foul and destroy their own neighborhoods .,Tại sao các khu của người da trắng lại gây hại cho người da đen? Vì họ tự phá hoại và làm hỏng khu của mình thôi.,,Implicit HS,0.935433864593506,2,3,3
blue lives do matterwhen the cop is white,"Mạng sống cảnh sát quan trọng lắm, miễn là cảnh sát đó da trắng.",,Implicit HS,0.8329308032989502,3,3,3
they hurt white people  they are full of hate just like the left  they are original de,"họ làm hại người da trắng, đầy thù hận như cánh tả, đúng là bản chất của họ.",,Implicit HS,0.9083691239356996,2,3,3
all of their wokest fittest lads are gonna jump off that irrelevant bloated sinking ship,"tất cả những chàng trai ""tỉnh thức"" và ""khỏe mạnh"" nhất của họ sẽ nhảy khỏi con tàu đắm vô dụng đó thôi.",,Implicit HS,0.8287246227264404,2,2,2
white pride knows it  the world white heritage union knows,"Niềm tự hào da trắng biết rõ điều đó, hội di sản da trắng toàn cầu cũng biết mà.",,Implicit HS,0.9102222919464112,3,3,3
gun grabbers don't object to firearms . they object to white people owning them . #antiwhite #chasingdownwhites,"Những người muốn tước súng không phản đối vũ khí, họ chỉ phản đối khi người da trắng sở hữu chúng.",,Implicit HS,0.8504019379615784,2,2,2
you must hate white kids if you don't want them to have a home that reflects their roots and identity .,Chắc bạn ghét trẻ em da trắng lắm nên mới không muốn chúng có một ngôi nhà thể hiện nguồn gốc và bản sắc của mình.,,Implicit HS,0.9469722509384156,3,3,3
but we should support other races aborting their kids.,chúng ta nên khuyến khích các chủng tộc khác không sinh con.,,Implicit HS,0.8121198415756226,1,2,2
wrong! they can't be let into the usa period!! #trump2016,"Sai rồi! Đừng để họ vào Mỹ, chấm hết!! #trump2016",,Implicit HS,0.8940693736076355,3,3,3
end daca deport all! they can come back the legal way,"Chấm dứt DACA, trục xuất hết đi! Muốn quay lại thì cứ làm đúng luật mà về.",,Implicit HS,0.823127269744873,3,3,3
Why do sumo wrestlers shave their legs? So that people don't confuse them for feminists.,Tại sao đô vật sumo lại cạo lông chân? Để không ai nhầm họ với những người theo phong trào nữ quyền.,,Implicit HS,0.9193615913391112,3,3,3
no country for minority white children : racist attacks by violent non-whites rising in america via,Không có chỗ cho trẻ em da trắng thiểu số: các cuộc tấn công phân biệt chủng tộc bởi người không phải da trắng ngày càng gia tăng ở Mỹ.,,Implicit HS,0.8887999653816223,3,3,3
obama wake up ! illegal immigrants are killing this country on your pathetic watch .,"Obama ơi, dậy đi! Người nhập cư lậu đang phá nát đất nước này dưới sự giám sát yếu kém của ông đấy.",,Implicit HS,0.886837363243103,3,3,3
The Jews use to laugh They thought it was just a joke They're not laughing now  -Adolf Hitler,"Người Do Thái từng cười đùa, tưởng chỉ là chuyện vui, giờ thì chẳng thấy ai cười nữa.",,Implicit HS,0.8296799659729004,2,2,3
the conservatives have failed to conserve what really matters . it's time they made way for nationalism .,"Những người bảo thủ đã không bảo vệ được điều thực sự quan trọng, đã đến lúc họ nhường chỗ cho chủ nghĩa dân tộc.",,Implicit HS,0.9059911966323853,3,3,3
"feel for ya man, im native cali, these libturds ruined this state & now want to retire in nice states like yours.theyre a disease. sorrybro","Cảm thông với bạn, tôi là người gốc Cali, mấy kẻ tự do này phá nát bang của tôi rồi giờ lại muốn về hưu ở những bang đẹp như của bạn. Họ đúng là một căn bệnh. Xin lỗi bạn nhé.",,Implicit HS,0.8482519388198853,3,3,3
not all government is bad . it is just a gross waste of taxpayer dollars to subsidize black people,"Không phải chính phủ nào cũng tệ, chỉ là lãng phí tiền thuế của dân để nuôi người da đen thôi.",,Implicit HS,0.9355198740959167,1,1,1
loretta lynch where you at on the chicago hate crime ! those thugs attacked a man because he was white and handicapped !,"Loretta Lynch, sao không thấy lên tiếng về vụ ở Chicago nhỉ? Đám côn đồ đó tấn công một người chỉ vì anh ta là người da trắng và khuyết tật!",,Implicit HS,0.8536765575408936,3,3,3
" uk :  "" this flat is for blacks only "" "" : shocking racist campaign to force white mum out of home via ""","UK: ""Chỉ có người da đen mới được thuê căn hộ này"" - Chiến dịch gây sốc nhằm đuổi bà mẹ da trắng ra khỏi nhà.",,Implicit HS,0.8132303357124329,3,3,3
and our 6 % to 10 % are high iq  high agency  creative young white men . you jews are only 2 %,"Và trong khi 6% đến 10% là những chàng trai trẻ da trắng thông minh, sáng tạo, thì người Do Thái chỉ chiếm có 2% thôi.",,Implicit HS,0.8449121713638306,3,3,3
"Why is Mexico so bad at the Olympics? Because every mexican that can run, jump and climb is allready on the U.S.A","Tại sao Mexico lại kém ở Thế vận hội? Vì những người Mexico biết chạy, nhảy và leo trèo đã qua Mỹ hết rồi.",,Implicit HS,0.890129566192627,3,3,3
stop with the warnings. start the action! sic em!,"Đừng cảnh báo nữa, hãy hành động đi! Tấn công thôi!",,Implicit HS,0.8484542369842529,3,3,3
its okay to be white .,Cứ làm người da trắng thì mọi chuyện sẽ ổn thôi.,,Implicit HS,0.8705084323883057,1,1,1
another muslim in the white house,Lại thêm một người Hồi giáo nữa trong Nhà Trắng.,,Implicit HS,0.9013772010803224,3,3,3
